client_id,client_name,n_order,date,n_material,description_material,n_operation,description_operation,workcenter_id,order_operation_id,timestamp,quantity
17,Client_17,134,2026-01-14,24,Material_24,3,Operation_03,1,536,2026-01-14 08:45:00,75.0
18,Client_18,135,2026-01-15,15,Material_15,1,Operation_01,7,537,2026-01-15 08:00:00,50.0
18,Client_18,135,2026-01-15,15,Material_15,2,Operation_02,8,538,2026-01-15 08:15:00,75.0
18,Client_18,135,2026-01-15,20,Material_20,3,Operation_03,1,539,2026-01-15 08:30:00,100.0
18,Client_18,135,2026-01-15,25,Material_25,4,Operation_04,2,540,2026-01-15 08:45:00,125.0
19,Client_19,136,2026-01-16,16,Material_16,1,Operation_01,8,541,2026-01-16 08:00:00,75.0
19,Client_19,136,2026-01-16,16,Material_16,2,Operation_02,1,542,2026-01-16 08:15:00,100.0
19,Client_19,136,2026-01-16,21,Material_21,3,Operation_03,2,543,2026-01-16 08:30:00,125.0
19,Client_19,136,2026-01-16,1,Material_01,4,Operation_04,3,544,2026-01-16 08:45:00,150.0
20,Client_20,137,2026-01-17,17,Material_17,1,Operation_01,1,545,2026-01-17 08:00:00,100.0
20,Client_20,137,2026-01-17,17,Material_17,2,Operation_02,2,546,2026-01-17 08:15:00,125.0
20,Client_20,137,2026-01-17,22,Material_22,3,Operation_03,3,547,2026-01-17 08:30:00,150.0
20,Client_20,137,2026-01-17,22,Material_22,4,Operation_04,4,548,2026-01-17 08:45:00,175.0
21,Client_21,138,2026-01-18,18,Material_18,1,Operation_01,2,549,2026-01-18 08:00:00,125.0
21,Client_21,138,2026-01-18,18,Material_18,2,Operation_02,3,550,2026-01-18 08:15:00,150.0
21,Client_21,138,2026-01-18,23,Material_23,3,Operation_03,4,551,2026-01-18 08:30:00,175.0
21,Client_21,138,2026-01-18,3,Material_03,4,Operation_04,5,552,2026-01-18 08:45:00,200.0
22,Client_22,139,2026-01-19,19,Material_19,1,Operation_01,3,553,2026-01-19 08:00:00,150.0
22,Client_22,139,2026-01-19,19,Material_19,2,Operation_02,4,554,2026-01-19 08:15:00,175.0
22,Client_22,139,2026-01-19,24,Material_24,3,Operation_03,5,555,2026-01-19 08:30:00,200.0
22,Client_22,139,2026-01-19,4,Material_04,3,Operation_03,6,556,2026-01-19 08:45:00,200.0
23,Client_23,140,2026-01-20,20,Material_20,1,Operation_01,4,557,2026-01-20 08:00:00,175.0
23,Client_23,140,2026-01-20,20,Material_20,2,Operation_02,5,558,2026-01-20 08:15:00,200.0
23,Client_23,140,2026-01-20,25,Material_25,3,Operation_03,6,559,2026-01-20 08:30:00,25.0
23,Client_23,140,2026-01-20,5,Material_05,4,Operation_04,6,560,2026-01-20 08:45:00,50.0
24,Client_24,141,2026-01-21,21,Material_21,1,Operation_01,5,561,2026-01-21 08:00:00,200.0
24,Client_24,141,2026-01-21,21,Material_21,2,Operation_02,6,562,2026-01-21 08:15:00,25.0
24,Client_24,141,2026-01-21,1,Material_01,3,Operation_03,7,563,2026-01-21 08:30:00,50.0
24,Client_24,141,2026-01-21,6,Material_06,4,Operation_04,8,564,2026-01-21 08:45:00,75.0
25,Client_25,142,2026-01-22,22,Material_22,1,Operation_01,6,565,2026-01-22 08:00:00,25.0
25,Client_25,142,2026-01-22,22,Material_22,2,Operation_02,7,566,2026-01-22 08:15:00,50.0
25,Client_25,142,2026-01-22,2,Material_02,3,Operation_03,8,567,2026-01-22 08:30:00,75.0
25,Client_25,142,2026-01-22,7,Material_07,4,Operation_04,1,568,2026-01-22 08:45:00,100.0
26,Client_26,143,2026-01-23,23,Material_23,1,Operation_01,7,569,2026-01-23 08:00:00,50.0
26,Client_26,143,2026-01-23,23,Material_23,2,Operation_02,8,570,2026-01-23 08:15:00,75.0
26,Client_26,143,2026-01-23,3,Material_03,3,Operation_03,1,571,2026-01-23 08:30:00,100.0
26,Client_26,143,2026-01-23,3,Material_03,4,Operation_04,2,572,2026-01-23 08:45:00,125.0
27,Client_27,144,2026-01-24,24,Material_24,1,Operation_01,8,573,2026-01-24 08:00:00,75.0
27,Client_27,144,2026-01-24,24,Material_24,2,Operation_02,1,574,2026-01-24 08:15:00,100.0
27,Client_27,144,2026-01-24,4,Material_04,3,Operation_03,2,575,2026-01-24 08:30:00,125.0
27,Client_27,144,2026-01-24,9,Material_09,3,Operation_03,3,576,2026-01-24 08:45:00,125.0
28,Client_28,145,2026-01-25,25,Material_25,1,Operation_01,1,577,2026-01-25 08:00:00,100.0
28,Client_28,145,2026-01-25,25,Material_25,2,Operation_02,2,578,2026-01-25 08:15:00,125.0
28,Client_28,145,2026-01-25,5,Material_05,3,Operation_03,3,579,2026-01-25 08:30:00,150.0
28,Client_28,145,2026-01-25,10,Material_10,4,Operation_04,4,580,2026-01-25 08:45:00,175.0
29,Client_29,146,2026-01-26,1,Material_01,1,Operation_01,2,581,2026-01-26 08:00:00,125.0
29,Client_29,146,2026-01-26,1,Material_01,2,Operation_02,3,582,2026-01-26 08:15:00,150.0
29,Client_29,146,2026-01-26,6,Material_06,3,Operation_03,4,583,2026-01-26 08:30:00,175.0
29,Client_29,146,2026-01-26,11,Material_11,4,Operation_04,5,584,2026-01-26 08:45:00,200.0
30,Client_30,147,2026-01-27,2,Material_02,1,Operation_01,3,585,2026-01-27 08:00:00,150.0
30,Client_30,147,2026-01-27,2,Material_02,2,Operation_02,4,586,2026-01-27 08:15:00,175.0
30,Client_30,147,2026-01-27,7,Material_07,3,Operation_03,5,587,2026-01-27 08:30:00,200.0
30,Client_30,147,2026-01-27,12,Material_12,4,Operation_04,5,588,2026-01-27 08:45:00,25.0
31,Client_31,148,2026-01-28,3,Material_03,1,Operation_01,4,589,2026-01-28 08:00:00,175.0
31,Client_31,148,2026-01-28,3,Material_03,2,Operation_02,5,590,2026-01-28 08:15:00,200.0
31,Client_31,148,2026-01-28,8,Material_08,3,Operation_03,6,591,2026-01-28 08:30:00,25.0
31,Client_31,148,2026-01-28,13,Material_13,4,Operation_04,7,592,2026-01-28 08:45:00,50.0
32,Client_32,149,2026-01-29,4,Material_04,1,Operation_01,5,593,2026-01-29 08:00:00,200.0
32,Client_32,149,2026-01-29,4,Material_04,2,Operation_02,6,594,2026-01-29 08:15:00,25.0
32,Client_32,149,2026-01-29,9,Material_09,3,Operation_03,7,595,2026-01-29 08:30:00,50.0
32,Client_32,149,2026-01-29,9,Material_09,3,Operation_03,8,596,2026-01-29 08:45:00,50.0
33,Client_33,150,2026-01-30,5,Material_05,1,Operation_01,6,597,2026-01-30 08:00:00,25.0
33,Client_33,150,2026-01-30,5,Material_05,2,Operation_02,7,598,2026-01-30 08:15:00,50.0
33,Client_33,150,2026-01-30,10,Material_10,3,Operation_03,8,599,2026-01-30 08:30:00,75.0
33,Client_33,150,2026-01-30,15,Material_15,4,Operation_04,1,600,2026-01-30 08:45:00,100.0
34,Client_34,151,2026-01-31,6,Material_06,1,Operation_01,7,601,2026-01-31 08:00:00,50.0
34,Client_34,151,2026-01-31,6,Material_06,2,Operation_02,8,602,2026-01-31 08:15:00,75.0
34,Client_34,151,2026-01-31,11,Material_11,3,Operation_03,1,603,2026-01-31 08:30:00,100.0
34,Client_34,151,2026-01-31,16,Material_16,4,Operation_04,2,604,2026-01-31 08:45:00,125.0
35,Client_35,152,2026-02-01,7,Material_07,1,Operation_01,8,605,2026-02-01 08:00:00,75.0
35,Client_35,152,2026-02-01,7,Material_07,2,Operation_02,1,606,2026-02-01 08:15:00,100.0
35,Client_35,152,2026-02-01,12,Material_12,3,Operation_03,2,607,2026-02-01 08:30:00,125.0
35,Client_35,152,2026-02-01,17,Material_17,4,Operation_04,3,608,2026-02-01 08:45:00,150.0
36,Client_36,153,2026-02-02,8,Material_08,1,Operation_01,1,609,2026-02-02 08:00:00,100.0
36,Client_36,153,2026-02-02,8,Material_08,2,Operation_02,2,610,2026-02-02 08:15:00,125.0
36,Client_36,153,2026-02-02,13,Material_13,3,Operation_03,3,611,2026-02-02 08:30:00,150.0
36,Client_36,153,2026-02-02,18,Material_18,4,Operation_04,4,612,2026-02-02 08:45:00,175.0
37,Client_37,154,2026-02-03,9,Material_09,1,Operation_01,2,613,2026-02-03 08:00:00,125.0
37,Client_37,154,2026-02-03,9,Material_09,2,Operation_02,3,614,2026-02-03 08:15:00,150.0
37,Client_37,154,2026-02-03,14,Material_14,3,Operation_03,4,615,2026-02-03 08:30:00,175.0
37,Client_37,154,2026-02-03,19,Material_19,3,Operation_03,4,616,2026-02-03 08:45:00,175.0
38,Client_38,155,2026-02-04,10,Material_10,1,Operation_01,3,617,2026-02-04 08:00:00,150.0
38,Client_38,155,2026-02-04,10,Material_10,2,Operation_02,4,618,2026-02-04 08:15:00,175.0
38,Client_38,155,2026-02-04,15,Material_15,3,Operation_03,5,619,2026-02-04 08:30:00,200.0
38,Client_38,155,2026-02-04,15,Material_15,4,Operation_04,6,620,2026-02-04 08:45:00,25.0
39,Client_39,156,2026-02-05,11,Material_11,1,Operation_01,4,621,2026-02-05 08:00:00,175.0
39,Client_39,156,2026-02-05,11,Material_11,2,Operation_02,5,622,2026-02-05 08:15:00,200.0
39,Client_39,156,2026-02-05,16,Material_16,3,Operation_03,6,623,2026-02-05 08:30:00,25.0
39,Client_39,156,2026-02-05,21,Material_21,4,Operation_04,7,624,2026-02-05 08:45:00,50.0
40,Client_40,157,2026-02-06,12,Material_12,1,Operation_01,5,625,2026-02-06 08:00:00,200.0
40,Client_40,157,2026-02-06,12,Material_12,2,Operation_02,6,626,2026-02-06 08:15:00,25.0
40,Client_40,157,2026-02-06,17,Material_17,3,Operation_03,7,627,2026-02-06 08:30:00,50.0
40,Client_40,157,2026-02-06,22,Material_22,4,Operation_04,8,628,2026-02-06 08:45:00,75.0
1,Client_01,158,2026-02-07,13,Material_13,1,Operation_01,6,629,2026-02-07 08:00:00,25.0
1,Client_01,158,2026-02-07,13,Material_13,2,Operation_02,7,630,2026-02-07 08:15:00,50.0
1,Client_01,158,2026-02-07,18,Material_18,3,Operation_03,8,631,2026-02-07 08:30:00,75.0
1,Client_01,158,2026-02-07,23,Material_23,4,Operation_04,1,632,2026-02-07 08:45:00,100.0
2,Client_02,159,2026-02-08,14,Material_14,1,Operation_01,7,633,2026-02-08 08:00:00,50.0
2,Client_02,159,2026-02-08,14,Material_14,2,Operation_02,8,634,2026-02-08 08:15:00,75.0
2,Client_02,159,2026-02-08,19,Material_19,3,Operation_03,1,635,2026-02-08 08:30:00,100.0
2,Client_02,159,2026-02-08,24,Material_24,3,Operation_03,2,636,2026-02-08 08:45:00,100.0
3,Client_03,160,2026-02-09,15,Material_15,1,Operation_01,8,637,2026-02-09 08:00:00,75.0
3,Client_03,160,2026-02-09,15,Material_15,2,Operation_02,1,638,2026-02-09 08:15:00,100.0
3,Client_03,160,2026-02-09,20,Material_20,3,Operation_03,2,639,2026-02-09 08:30:00,125.0
3,Client_03,160,2026-02-09,25,Material_25,4,Operation_04,3,640,2026-02-09 08:45:00,150.0
4,Client_04,161,2026-02-10,16,Material_16,1,Operation_01,1,641,2026-02-10 08:00:00,100.0
4,Client_04,161,2026-02-10,16,Material_16,2,Operation_02,2,642,2026-02-10 08:15:00,125.0
4,Client_04,161,2026-02-10,21,Material_21,3,Operation_03,3,643,2026-02-10 08:30:00,150.0
4,Client_04,161,2026-02-10,21,Material_21,4,Operation_04,3,644,2026-02-10 08:45:00,175.0
5,Client_05,162,2026-02-11,17,Material_17,1,Operation_01,2,645,2026-02-11 08:00:00,125.0
5,Client_05,162,2026-02-11,17,Material_17,2,Operation_02,3,646,2026-02-11 08:15:00,150.0
5,Client_05,162,2026-02-11,22,Material_22,3,Operation_03,4,647,2026-02-11 08:30:00,175.0
5,Client_05,162,2026-02-11,2,Material_02,4,Operation_04,5,648,2026-02-11 08:45:00,200.0
6,Client_06,163,2026-02-12,18,Material_18,1,Operation_01,3,649,2026-02-12 08:00:00,150.0
6,Client_06,163,2026-02-12,18,Material_18,2,Operation_02,4,650,2026-02-12 08:15:00,175.0
6,Client_06,163,2026-02-12,23,Material_23,3,Operation_03,5,651,2026-02-12 08:30:00,200.0
6,Client_06,163,2026-02-12,3,Material_03,4,Operation_04,6,652,2026-02-12 08:45:00,25.0
7,Client_07,164,2026-02-13,19,Material_19,1,Operation_01,4,653,2026-02-13 08:00:00,175.0
7,Client_07,164,2026-02-13,19,Material_19,2,Operation_02,5,654,2026-02-13 08:15:00,200.0
7,Client_07,164,2026-02-13,24,Material_24,3,Operation_03,6,655,2026-02-13 08:30:00,25.0
7,Client_07,164,2026-02-13,4,Material_04,3,Operation_03,7,656,2026-02-13 08:45:00,25.0
8,Client_08,165,2026-02-14,20,Material_20,1,Operation_01,5,657,2026-02-14 08:00:00,200.0
8,Client_08,165,2026-02-14,20,Material_20,2,Operation_02,6,658,2026-02-14 08:15:00,25.0
8,Client_08,165,2026-02-14,25,Material_25,3,Operation_03,7,659,2026-02-14 08:30:00,50.0
8,Client_08,165,2026-02-14,5,Material_05,4,Operation_04,8,660,2026-02-14 08:45:00,75.0
9,Client_09,166,2026-02-15,21,Material_21,1,Operation_01,6,661,2026-02-15 08:00:00,25.0
9,Client_09,166,2026-02-15,21,Material_21,2,Operation_02,7,662,2026-02-15 08:15:00,50.0
9,Client_09,166,2026-02-15,1,Material_01,3,Operation_03,8,663,2026-02-15 08:30:00,75.0
9,Client_09,166,2026-02-15,6,Material_06,4,Operation_04,1,664,2026-02-15 08:45:00,100.0
10,Client_10,167,2026-02-16,22,Material_22,1,Operation_01,7,665,2026-02-16 08:00:00,50.0
10,Client_10,167,2026-02-16,22,Material_22,2,Operation_02,8,666,2026-02-16 08:15:00,75.0
10,Client_10,167,2026-02-16,2,Material_02,3,Operation_03,1,667,2026-02-16 08:30:00,100.0
10,Client_10,167,2026-02-16,2,Material_02,4,Operation_04,2,668,2026-02-16 08:45:00,125.0
11,Client_11,168,2026-02-17,23,Material_23,1,Operation_01,8,669,2026-02-17 08:00:00,75.0
11,Client_11,168,2026-02-17,23,Material_23,2,Operation_02,1,670,2026-02-17 08:15:00,100.0
11,Client_11,168,2026-02-17,3,Material_03,3,Operation_03,2,671,2026-02-17 08:30:00,125.0
11,Client_11,168,2026-02-17,8,Material_08,4,Operation_04,2,672,2026-02-17 08:45:00,150.0
12,Client_12,169,2026-02-18,24,Material_24,1,Operation_01,1,673,2026-02-18 08:00:00,100.0
12,Client_12,169,2026-02-18,24,Material_24,2,Operation_02,2,674,2026-02-18 08:15:00,125.0
12,Client_12,169,2026-02-18,4,Material_04,3,Operation_03,3,675,2026-02-18 08:30:00,150.0
12,Client_12,169,2026-02-18,9,Material_09,3,Operation_03,4,676,2026-02-18 08:45:00,150.0
13,Client_13,170,2026-02-19,25,Material_25,1,Operation_01,2,677,2026-02-19 08:00:00,125.0
13,Client_13,170,2026-02-19,25,Material_25,2,Operation_02,3,678,2026-02-19 08:15:00,150.0
13,Client_13,170,2026-02-19,5,Material_05,3,Operation_03,4,679,2026-02-19 08:30:00,175.0
13,Client_13,170,2026-02-19,10,Material_10,4,Operation_04,5,680,2026-02-19 08:45:00,200.0
14,Client_14,171,2026-02-20,1,Material_01,1,Operation_01,3,681,2026-02-20 08:00:00,150.0
14,Client_14,171,2026-02-20,1,Material_01,2,Operation_02,4,682,2026-02-20 08:15:00,175.0
14,Client_14,171,2026-02-20,6,Material_06,3,Operation_03,5,683,2026-02-20 08:30:00,200.0
14,Client_14,171,2026-02-20,11,Material_11,4,Operation_04,6,684,2026-02-20 08:45:00,25.0
15,Client_15,172,2026-02-21,2,Material_02,1,Operation_01,4,685,2026-02-21 08:00:00,175.0
15,Client_15,172,2026-02-21,2,Material_02,2,Operation_02,5,686,2026-02-21 08:15:00,200.0
15,Client_15,172,2026-02-21,7,Material_07,3,Operation_03,6,687,2026-02-21 08:30:00,25.0
15,Client_15,172,2026-02-21,12,Material_12,4,Operation_04,7,688,2026-02-21 08:45:00,50.0
16,Client_16,173,2026-02-22,3,Material_03,1,Operation_01,5,689,2026-02-22 08:00:00,200.0
16,Client_16,173,2026-02-22,3,Material_03,2,Operation_02,6,690,2026-02-22 08:15:00,25.0
16,Client_16,173,2026-02-22,8,Material_08,3,Operation_03,7,691,2026-02-22 08:30:00,50.0
16,Client_16,173,2026-02-22,8,Material_08,4,Operation_04,8,692,2026-02-22 08:45:00,75.0
17,Client_17,174,2026-02-23,4,Material_04,1,Operation_01,6,693,2026-02-23 08:00:00,25.0
17,Client_17,174,2026-02-23,4,Material_04,2,Operation_02,7,694,2026-02-23 08:15:00,50.0
17,Client_17,174,2026-02-23,9,Material_09,3,Operation_03,8,695,2026-02-23 08:30:00,75.0
17,Client_17,174,2026-02-23,14,Material_14,3,Operation_03,1,696,2026-02-23 08:45:00,75.0
18,Client_18,175,2026-02-24,5,Material_05,1,Operation_01,7,697,2026-02-24 08:00:00,50.0
18,Client_18,175,2026-02-24,5,Material_05,2,Operation_02,8,698,2026-02-24 08:15:00,75.0
18,Client_18,175,2026-02-24,10,Material_10,3,Operation_03,1,699,2026-02-24 08:30:00,100.0
18,Client_18,175,2026-02-24,15,Material_15,4,Operation_04,1,700,2026-02-24 08:45:00,125.0
19,Client_19,176,2026-02-25,6,Material_06,1,Operation_01,8,701,2026-02-25 08:00:00,75.0
19,Client_19,176,2026-02-25,6,Material_06,2,Operation_02,1,702,2026-02-25 08:15:00,100.0
19,Client_19,176,2026-02-25,11,Material_11,3,Operation_03,2,703,2026-02-25 08:30:00,125.0
19,Client_19,176,2026-02-25,16,Material_16,4,Operation_04,3,704,2026-02-25 08:45:00,150.0
20,Client_20,177,2026-02-26,7,Material_07,1,Operation_01,1,705,2026-02-26 08:00:00,100.0
20,Client_20,177,2026-02-26,7,Material_07,2,Operation_02,2,706,2026-02-26 08:15:00,125.0
20,Client_20,177,2026-02-26,12,Material_12,3,Operation_03,3,707,2026-02-26 08:30:00,150.0
20,Client_20,177,2026-02-26,17,Material_17,4,Operation_04,4,708,2026-02-26 08:45:00,175.0
21,Client_21,178,2026-02-27,8,Material_08,1,Operation_01,2,709,2026-02-27 08:00:00,125.0
21,Client_21,178,2026-02-27,8,Material_08,2,Operation_02,3,710,2026-02-27 08:15:00,150.0
21,Client_21,178,2026-02-27,13,Material_13,3,Operation_03,4,711,2026-02-27 08:30:00,175.0
21,Client_21,178,2026-02-27,18,Material_18,4,Operation_04,5,712,2026-02-27 08:45:00,200.0
22,Client_22,179,2026-02-28,9,Material_09,1,Operation_01,3,713,2026-02-28 08:00:00,150.0
22,Client_22,179,2026-02-28,9,Material_09,2,Operation_02,4,714,2026-02-28 08:15:00,175.0
22,Client_22,179,2026-02-28,14,Material_14,3,Operation_03,5,715,2026-02-28 08:30:00,200.0
22,Client_22,179,2026-02-28,14,Material_14,3,Operation_03,6,716,2026-02-28 08:45:00,200.0
23,Client_23,180,2026-03-01,10,Material_10,1,Operation_01,4,717,2026-03-01 08:00:00,175.0
23,Client_23,180,2026-03-01,10,Material_10,2,Operation_02,5,718,2026-03-01 08:15:00,200.0
23,Client_23,180,2026-03-01,15,Material_15,3,Operation_03,6,719,2026-03-01 08:30:00,25.0
23,Client_23,180,2026-03-01,20,Material_20,4,Operation_04,7,720,2026-03-01 08:45:00,50.0
24,Client_24,181,2026-03-02,11,Material_11,1,Operation_01,5,721,2026-03-02 08:00:00,200.0
24,Client_24,181,2026-03-02,11,Material_11,2,Operation_02,6,722,2026-03-02 08:15:00,25.0
24,Client_24,181,2026-03-02,16,Material_16,3,Operation_03,7,723,2026-03-02 08:30:00,50.0
24,Client_24,181,2026-03-02,21,Material_21,4,Operation_04,8,724,2026-03-02 08:45:00,75.0
25,Client_25,182,2026-03-03,12,Material_12,1,Operation_01,6,725,2026-03-03 08:00:00,25.0
25,Client_25,182,2026-03-03,12,Material_12,2,Operation_02,7,726,2026-03-03 08:15:00,50.0
25,Client_25,182,2026-03-03,17,Material_17,3,Operation_03,8,727,2026-03-03 08:30:00,75.0
25,Client_25,182,2026-03-03,22,Material_22,4,Operation_04,8,728,2026-03-03 08:45:00,100.0
26,Client_26,183,2026-03-04,13,Material_13,1,Operation_01,7,729,2026-03-04 08:00:00,50.0
26,Client_26,183,2026-03-04,13,Material_13,2,Operation_02,8,730,2026-03-04 08:15:00,75.0
26,Client_26,183,2026-03-04,18,Material_18,3,Operation_03,1,731,2026-03-04 08:30:00,100.0
26,Client_26,183,2026-03-04,23,Material_23,4,Operation_04,2,732,2026-03-04 08:45:00,125.0
27,Client_27,184,2026-03-05,14,Material_14,1,Operation_01,8,733,2026-03-05 08:00:00,75.0
27,Client_27,184,2026-03-05,14,Material_14,2,Operation_02,1,734,2026-03-05 08:15:00,100.0
27,Client_27,184,2026-03-05,19,Material_19,3,Operation_03,2,735,2026-03-05 08:30:00,125.0
27,Client_27,184,2026-03-05,24,Material_24,3,Operation_03,3,736,2026-03-05 08:45:00,125.0
28,Client_28,185,2026-03-06,15,Material_15,1,Operation_01,1,737,2026-03-06 08:00:00,100.0
28,Client_28,185,2026-03-06,15,Material_15,2,Operation_02,2,738,2026-03-06 08:15:00,125.0
28,Client_28,185,2026-03-06,20,Material_20,3,Operation_03,3,739,2026-03-06 08:30:00,150.0
28,Client_28,185,2026-03-06,20,Material_20,4,Operation_04,4,740,2026-03-06 08:45:00,175.0
29,Client_29,186,2026-03-07,16,Material_16,1,Operation_01,2,741,2026-03-07 08:00:00,125.0
29,Client_29,186,2026-03-07,16,Material_16,2,Operation_02,3,742,2026-03-07 08:15:00,150.0
29,Client_29,186,2026-03-07,21,Material_21,3,Operation_03,4,743,2026-03-07 08:30:00,175.0
29,Client_29,186,2026-03-07,1,Material_01,4,Operation_04,5,744,2026-03-07 08:45:00,200.0
30,Client_30,187,2026-03-08,17,Material_17,1,Operation_01,3,745,2026-03-08 08:00:00,150.0
30,Client_30,187,2026-03-08,17,Material_17,2,Operation_02,4,746,2026-03-08 08:15:00,175.0
30,Client_30,187,2026-03-08,22,Material_22,3,Operation_03,5,747,2026-03-08 08:30:00,200.0
30,Client_30,187,2026-03-08,2,Material_02,4,Operation_04,6,748,2026-03-08 08:45:00,25.0
31,Client_31,188,2026-03-09,18,Material_18,1,Operation_01,4,749,2026-03-09 08:00:00,175.0
31,Client_31,188,2026-03-09,18,Material_18,2,Operation_02,5,750,2026-03-09 08:15:00,200.0
31,Client_31,188,2026-03-09,23,Material_23,3,Operation_03,6,751,2026-03-09 08:30:00,25.0
31,Client_31,188,2026-03-09,3,Material_03,4,Operation_04,7,752,2026-03-09 08:45:00,50.0
32,Client_32,189,2026-03-10,19,Material_19,1,Operation_01,5,753,2026-03-10 08:00:00,200.0
32,Client_32,189,2026-03-10,19,Material_19,2,Operation_02,6,754,2026-03-10 08:15:00,25.0
32,Client_32,189,2026-03-10,24,Material_24,3,Operation_03,7,755,2026-03-10 08:30:00,50.0
32,Client_32,189,2026-03-10,4,Material_04,3,Operation_03,7,756,2026-03-10 08:45:00,50.0
33,Client_33,190,2026-03-11,20,Material_20,1,Operation_01,6,757,2026-03-11 08:00:00,25.0
33,Client_33,190,2026-03-11,20,Material_20,2,Operation_02,7,758,2026-03-11 08:15:00,50.0
33,Client_33,190,2026-03-11,25,Material_25,3,Operation_03,8,759,2026-03-11 08:30:00,75.0
33,Client_33,190,2026-03-11,5,Material_05,4,Operation_04,1,760,2026-03-11 08:45:00,100.0
34,Client_34,191,2026-03-12,21,Material_21,1,Operation_01,7,761,2026-03-12 08:00:00,50.0
34,Client_34,191,2026-03-12,21,Material_21,2,Operation_02,8,762,2026-03-12 08:15:00,75.0
34,Client_34,191,2026-03-12,1,Material_01,3,Operation_03,1,763,2026-03-12 08:30:00,100.0
34,Client_34,191,2026-03-12,1,Material_01,4,Operation_04,2,764,2026-03-12 08:45:00,125.0
35,Client_35,192,2026-03-13,22,Material_22,1,Operation_01,8,765,2026-03-13 08:00:00,75.0
35,Client_35,192,2026-03-13,22,Material_22,2,Operation_02,1,766,2026-03-13 08:15:00,100.0
35,Client_35,192,2026-03-13,2,Material_02,3,Operation_03,2,767,2026-03-13 08:30:00,125.0
35,Client_35,192,2026-03-13,7,Material_07,4,Operation_04,3,768,2026-03-13 08:45:00,150.0
36,Client_36,193,2026-03-14,23,Material_23,1,Operation_01,1,769,2026-03-14 08:00:00,100.0
36,Client_36,193,2026-03-14,23,Material_23,2,Operation_02,2,770,2026-03-14 08:15:00,125.0
36,Client_36,193,2026-03-14,3,Material_03,3,Operation_03,3,771,2026-03-14 08:30:00,150.0
36,Client_36,193,2026-03-14,8,Material_08,4,Operation_04,4,772,2026-03-14 08:45:00,175.0
37,Client_37,194,2026-03-15,24,Material_24,1,Operation_01,2,773,2026-03-15 08:00:00,125.0
37,Client_37,194,2026-03-15,24,Material_24,2,Operation_02,3,774,2026-03-15 08:15:00,150.0
37,Client_37,194,2026-03-15,4,Material_04,3,Operation_03,4,775,2026-03-15 08:30:00,175.0
37,Client_37,194,2026-03-15,9,Material_09,3,Operation_03,5,776,2026-03-15 08:45:00,175.0
38,Client_38,195,2026-03-16,25,Material_25,1,Operation_01,3,777,2026-03-16 08:00:00,150.0
38,Client_38,195,2026-03-16,25,Material_25,2,Operation_02,4,778,2026-03-16 08:15:00,175.0
38,Client_38,195,2026-03-16,5,Material_05,3,Operation_03,5,779,2026-03-16 08:30:00,200.0
38,Client_38,195,2026-03-16,10,Material_10,4,Operation_04,6,780,2026-03-16 08:45:00,25.0
39,Client_39,196,2026-03-17,1,Material_01,1,Operation_01,4,781,2026-03-17 08:00:00,175.0
39,Client_39,196,2026-03-17,1,Material_01,2,Operation_02,5,782,2026-03-17 08:15:00,200.0
39,Client_39,196,2026-03-17,6,Material_06,3,Operation_03,6,783,2026-03-17 08:30:00,25.0
39,Client_39,196,2026-03-17,11,Material_11,4,Operation_04,6,784,2026-03-17 08:45:00,50.0
40,Client_40,197,2026-03-18,2,Material_02,1,Operation_01,5,785,2026-03-18 08:00:00,200.0
40,Client_40,197,2026-03-18,2,Material_02,2,Operation_02,6,786,2026-03-18 08:15:00,25.0
40,Client_40,197,2026-03-18,7,Material_07,3,Operation_03,7,787,2026-03-18 08:30:00,50.0
40,Client_40,197,2026-03-18,7,Material_07,4,Operation_04,8,788,2026-03-18 08:45:00,75.0
1,Client_01,198,2026-03-19,3,Material_03,1,Operation_01,6,789,2026-03-19 08:00:00,25.0
1,Client_01,198,2026-03-19,3,Material_03,2,Operation_02,7,790,2026-03-19 08:15:00,50.0
1,Client_01,198,2026-03-19,8,Material_08,3,Operation_03,8,791,2026-03-19 08:30:00,75.0
1,Client_01,198,2026-03-19,13,Material_13,4,Operation_04,1,792,2026-03-19 08:45:00,100.0
2,Client_02,199,2026-03-20,4,Material_04,1,Operation_01,7,793,2026-03-20 08:00:00,50.0
2,Client_02,199,2026-03-20,4,Material_04,2,Operation_02,8,794,2026-03-20 08:15:00,75.0
2,Client_02,199,2026-03-20,9,Material_09,3,Operation_03,1,795,2026-03-20 08:30:00,100.0
2,Client_02,199,2026-03-20,14,Material_14,3,Operation_03,2,796,2026-03-20 08:45:00,100.0
3,Client_03,200,2026-03-21,5,Material_05,1,Operation_01,8,797,2026-03-21 08:00:00,75.0
3,Client_03,200,2026-03-21,5,Material_05,2,Operation_02,1,798,2026-03-21 08:15:00,100.0
3,Client_03,200,2026-03-21,10,Material_10,3,Operation_03,2,799,2026-03-21 08:30:00,125.0
3,Client_03,200,2026-03-21,15,Material_15,4,Operation_04,3,800,2026-03-21 08:45:00,150.0
4,Client_04,201,2026-03-22,6,Material_06,1,Operation_01,1,801,2026-03-22 08:00:00,100.0
4,Client_04,201,2026-03-22,6,Material_06,2,Operation_02,2,802,2026-03-22 08:15:00,125.0
4,Client_04,201,2026-03-22,11,Material_11,3,Operation_03,3,803,2026-03-22 08:30:00,150.0
